conference,conference_year,doi,dblp_title,dblp_url
PLDI,2019,https://doi.org/10.1145/3314221.3314638,An inductive synthesis framework for verifiable reinforcement learning.,https://dblp.org/rec/conf/pldi/ZhuXMJ19
PLDI,2020,https://doi.org/10.1145/3385412.3385995,PMEvo: portable inference of port mappings for out-of-order processors by evolutionary optimization.,https://dblp.org/rec/conf/pldi/0002H20
PLDI,2020,https://doi.org/10.1145/3385412.3385999,"Blended, precise semantic program embeddings.",https://dblp.org/rec/conf/pldi/0022S20
PLDI,2020,https://doi.org/10.1145/3385412.3386015,A study of the learnability of relational properties: model counting meets machine learning (MCML).,https://dblp.org/rec/conf/pldi/0024WVWVK20
PLDI,2020,https://doi.org/10.1145/3385412.3386034,Efficient handling of string-number conversion.,https://dblp.org/rec/conf/pldi/AbdullaACDDJLHW20
PLDI,2020,https://doi.org/10.1145/3385412.3385997,Typilus: neural type hints.,https://dblp.org/rec/conf/pldi/AllamanisBDG20
PLDI,2020,https://doi.org/10.1145/3385412.3386026,"Static analysis of Java enterprise applications: frameworks and caches, the elephants in the room.",https://dblp.org/rec/conf/pldi/AntoniadisFKRAS20
PLDI,2020,https://doi.org/10.1145/3385412.3386028,SCAF: a speculation-aware collaborative dependence analysis framework.,https://dblp.org/rec/conf/pldi/ApostolakisXTCC20
PLDI,2020,https://doi.org/10.1145/3385412.3386009,Reactive probabilistic programming.,https://dblp.org/rec/conf/pldi/BaudartMASPC20
PLDI,2020,https://doi.org/10.1145/3385412.3386022,Behavioral simulation for smart contracts.,https://dblp.org/rec/conf/pldi/BeillahiCEE20
PLDI,2020,https://doi.org/10.1145/3385412.3385984,HipHop.js: (A)Synchronous reactive web programming.,https://dblp.org/rec/conf/pldi/BerryS20
PLDI,2020,https://doi.org/10.1145/3385412.3386007,Silq: a high-level quantum language with safe uncomputation and intuitive semantics.,https://dblp.org/rec/conf/pldi/BichselBGV20
PLDI,2020,https://doi.org/10.1145/3385412.3386037,Towards an API for the real numbers.,https://dblp.org/rec/conf/pldi/Boehm20
PLDI,2020,https://doi.org/10.1145/3385412.3385965,The essence of Bluespec: a core language for rule-based hardware design.,https://dblp.org/rec/conf/pldi/BourgeatPCA20
PLDI,2020,https://doi.org/10.1145/3385412.3386035,Templates and recurrences: better together.,https://dblp.org/rec/conf/pldi/BreckCKR20
PLDI,2020,https://doi.org/10.1145/3385412.3385990,Ethainter: a smart contract security analyzer for composite vulnerabilities.,https://dblp.org/rec/conf/pldi/BrentGLSS20
PLDI,2020,https://doi.org/10.1145/3385412.3385968,Towards a verified range analysis for JavaScript JITs.,https://dblp.org/rec/conf/pldi/BrownRNLSS20
PLDI,2020,https://doi.org/10.1145/3385412.3385970,Constant-time foundations for the new spectre era.,https://dblp.org/rec/conf/pldi/CauligiDGTSRB20
PLDI,2020,https://doi.org/10.1145/3385412.3385969,Polynomial invariant generation for non-deterministic recursive programs.,https://dblp.org/rec/conf/pldi/Chatterjee0GG20
PLDI,2020,https://doi.org/10.1145/3385412.3385988,Multi-modal synthesis of regular expressions.,https://dblp.org/rec/conf/pldi/Chen0YDD20
PLDI,2020,https://doi.org/10.1145/3385412.3386002,Proving almost-sure termination by omega-regular decomposition.,https://dblp.org/rec/conf/pldi/ChenH20
PLDI,2020,https://doi.org/10.1145/3385412.3385963,Automatic generation of efficient sparse tensor format conversion routines.,https://dblp.org/rec/conf/pldi/ChouKA20
PLDI,2020,https://doi.org/10.1145/3385412.3386004,Debugging and detecting numerical errors in computation with posits.,https://dblp.org/rec/conf/pldi/ChowdharyLN20
PLDI,2020,https://doi.org/10.1145/3385412.3385964,Scalable validation of binary lifters.,https://dblp.org/rec/conf/pldi/DasguptaDVAF20
PLDI,2020,https://doi.org/10.1145/3385412.3386023,EVA: an encrypted vector arithmetic language and compiler for efficient homomorphic computation.,https://dblp.org/rec/conf/pldi/DathathriKSDLM20
PLDI,2020,https://doi.org/10.1145/3385412.3385975,Proving data-poisoning robustness in decision trees.,https://dblp.org/rec/conf/pldi/DrewsAD20
PLDI,2020,https://doi.org/10.1145/3385412.3385972,Binary rewriting without control flow recovery.,https://dblp.org/rec/conf/pldi/DuckGR20
PLDI,2020,https://doi.org/10.1145/3385412.3385983,Type-directed scheduling of streaming accelerators.,https://dblp.org/rec/conf/pldi/DurstFHADBPFH20
PLDI,2020,https://doi.org/10.1145/3385412.3385992,Zippy LL(1) parsing with derivatives.,https://dblp.org/rec/conf/pldi/EdelmannHK20
PLDI,2020,https://doi.org/10.1145/3385412.3386003,FreezeML: complete and easy type inference for first-class polymorphism.,https://dblp.org/rec/conf/pldi/EmrichLSCC20
PLDI,2020,https://doi.org/10.1145/3385412.3385994,From folklore to fact: comparing implementations of stacks and continuations.,https://dblp.org/rec/conf/pldi/FarvardinR20
PLDI,2020,https://doi.org/10.1145/3385412.3385981,Compiler and runtime support for continuation marks.,https://dblp.org/rec/conf/pldi/FlattD20
PLDI,2020,https://doi.org/10.1145/3385412.3386031,"NVTraverse: in NVRAM data structures, the destination is more important than the journey.",https://dblp.org/rec/conf/pldi/FriedmanBWBP20
PLDI,2020,https://doi.org/10.1145/3385412.3386006,λPSI: exact inference for higher-order probabilistic programs.,https://dblp.org/rec/conf/pldi/GehrSV20
PLDI,2020,https://doi.org/10.1145/3385412.3385991,"Crafty: efficient, HTM-compatible persistent transactions.",https://dblp.org/rec/conf/pldi/GencBX20
PLDI,2020,https://doi.org/10.1145/3385412.3386019,NV: an intermediate language for verification of network control planes.,https://dblp.org/rec/conf/pldi/GiannarakisLBW20
PLDI,2020,https://doi.org/10.1145/3385412.3386016,Learning fast and precise numerical analysis.,https://dblp.org/rec/conf/pldi/HeSPV20
PLDI,2020,https://doi.org/10.1145/3385412.3386032,Faster general parsing through context-free memoization.,https://dblp.org/rec/conf/pldi/Herman20
PLDI,2020,https://doi.org/10.1145/3385412.3385979,Exact and approximate methods for proving unrealizability of syntax-guided synthesis problems.,https://dblp.org/rec/conf/pldi/HuCDR20
PLDI,2020,https://doi.org/10.1145/3385412.3386027,Reconciling enumerative and deductive program synthesis.,https://dblp.org/rec/conf/pldi/HuangQSW20
PLDI,2020,https://doi.org/10.1145/3385412.3386025,Question selection for interactive program synthesis.,https://dblp.org/rec/conf/pldi/JiLXZH20
PLDI,2020,https://doi.org/10.1145/3385412.3385978,A marriage of pointer- and epoch-based reclamation.,https://dblp.org/rec/conf/pldi/KangJ20
PLDI,2020,https://doi.org/10.1145/3385412.3386033,Compiler-directed soft error resilience for lightweight GPU register file protection.,https://dblp.org/rec/conf/pldi/KimZLALJ20
PLDI,2020,https://doi.org/10.1145/3385412.3386018,First-order quantified separators.,https://dblp.org/rec/conf/pldi/KoenigPIA20
PLDI,2020,https://doi.org/10.1145/3385412.3385980,Inductive sequentialization of asynchronous programs.,https://dblp.org/rec/conf/pldi/KraglEHMQ20
PLDI,2020,https://doi.org/10.1145/3385412.3386029,Verifying concurrent search structure templates.,https://dblp.org/rec/conf/pldi/KrishnaPSW20
PLDI,2020,https://doi.org/10.1145/3385412.3385966,Decidable verification under a causally consistent shared memory.,https://dblp.org/rec/conf/pldi/LahavB20
PLDI,2020,https://doi.org/10.1145/3385412.3386010,Promising 2.0: global optimizations in relaxed memory concurrency.,https://dblp.org/rec/conf/pldi/LeeCPCHLV20
PLDI,2020,https://doi.org/10.1145/3385412.3385996,Optimizing homomorphic evaluation circuits by program synthesis and term rewriting.,https://dblp.org/rec/conf/pldi/LeeLOY20
PLDI,2020,https://doi.org/10.1145/3385412.3385982,Securing smart contract with runtime validation.,https://dblp.org/rec/conf/pldi/LiCL20
PLDI,2020,https://doi.org/10.1145/3385412.3386020,Debug information validation for optimized code.,https://dblp.org/rec/conf/pldi/LiDZI20
PLDI,2020,https://doi.org/10.1145/3385412.3386021,Fast graph simplification for interleaved Dyck-reachability.,https://dblp.org/rec/conf/pldi/LiZR20
PLDI,2020,https://doi.org/10.1145/3385412.3385971,Armada: low-effort verification of high-performance concurrent programs.,https://dblp.org/rec/conf/pldi/LorchCKPQSWZ20
PLDI,2020,https://doi.org/10.1145/3385412.3385998,Adaptive low-overhead scheduling for periodic and reactive intermittent execution.,https://dblp.org/rec/conf/pldi/MaengL20
PLDI,2020,https://doi.org/10.1145/3385412.3385967,Data-driven inference of representation invariants.,https://dblp.org/rec/conf/pldi/MiltnerPMW20
PLDI,2020,https://doi.org/10.1145/3385412.3386013,Responsive parallelism with futures and state.,https://dblp.org/rec/conf/pldi/MullerSGAAL20
PLDI,2020,https://doi.org/10.1145/3385412.3386012,Synthesizing structured CAD models with equality saturation and inverse transformations.,https://dblp.org/rec/conf/pldi/NandiWAWDGT20
PLDI,2020,https://doi.org/10.1145/3385412.3385974,Predictable accelerator design with time-sensitive affine types.,https://dblp.org/rec/conf/pldi/NigamATLBYKSZ20
PLDI,2020,https://doi.org/10.1145/3385412.3385989,Automated derivation of parametric data movement lower bounds for affine programs.,https://dblp.org/rec/conf/pldi/OlivryLPSR20
PLDI,2020,https://doi.org/10.1145/3385412.3385962,OOElala: order-of-evaluation based alias analysis for compiler optimization.,https://dblp.org/rec/conf/pldi/PhuliaBB20
PLDI,2020,https://doi.org/10.1145/3385412.3386017,BlankIt library debloating: getting what you want instead of cutting what you don&apos;t.,https://dblp.org/rec/conf/pldi/PorterMBP20
PLDI,2020,https://doi.org/10.1145/3385412.3386001,Semantic code search via equational reasoning.,https://dblp.org/rec/conf/pldi/PremtoonKS20
PLDI,2020,https://doi.org/10.1145/3385412.3386036,Understanding memory and thread safety practices and issues in real-world Rust programs.,https://dblp.org/rec/conf/pldi/QinCYSZ20
PLDI,2020,https://doi.org/10.1145/3385412.3386030,Effective function merging in the SSA form.,https://dblp.org/rec/conf/pldi/RochaP0CL20
PLDI,2020,https://doi.org/10.1145/3385412.3385993,SmartTrack: efficient predictive race detection.,https://dblp.org/rec/conf/pldi/RoemerGB20
PLDI,2020,https://doi.org/10.1145/3385412.3386005,Type error feedback via analytic program repair.,https://dblp.org/rec/conf/pldi/SakkasECWJ20
PLDI,2020,https://doi.org/10.1145/3385412.3386014,"Gillian, part i: a multi-language platform for symbolic execution.",https://dblp.org/rec/conf/pldi/SantosMAG20
PLDI,2020,https://doi.org/10.1145/3385412.3386024,LLHD: a multi-level intermediate representation for hardware description languages.,https://dblp.org/rec/conf/pldi/SchuikiKGB20
PLDI,2020,https://doi.org/10.1145/3385412.3385976,Detecting network load violations for distributed control planes.,https://dblp.org/rec/conf/pldi/SubramanianADA20
PLDI,2020,https://doi.org/10.1145/3385412.3385987,CARAT: a case for virtual memory through compiler- and runtime-based address translation.,https://dblp.org/rec/conf/pldi/SuchyCHD20
PLDI,2020,https://doi.org/10.1145/3385412.3386008,CacheQuery: learning replacement policies from hardware caches.,https://dblp.org/rec/conf/pldi/VilaGGK20
PLDI,2020,https://doi.org/10.1145/3385412.3385973,Repairing and mechanising the JavaScript relaxed memory model.,https://dblp.org/rec/conf/pldi/WattPPBDFPG20
PLDI,2020,https://doi.org/10.1145/3385412.3385985,Validating SMT solvers via semantic fusion.,https://dblp.org/rec/conf/pldi/WintererZS20
PLDI,2020,https://doi.org/10.1145/3385412.3386000,PMThreads: persistent memory threads harnessing versioned shadow copies.,https://dblp.org/rec/conf/pldi/WuLNZL20
PLDI,2020,https://doi.org/10.1145/3385412.3385977,Improving program locality in the GC using hotness.,https://dblp.org/rec/conf/pldi/YangOW20
PLDI,2020,https://doi.org/10.1145/3385412.3385986,Learning nonlinear loop invariants with gated continuous logic networks.,https://dblp.org/rec/conf/pldi/YaoRWJG20
PLDI,2020,https://doi.org/10.1145/3385412.3386011,On the principles of differentiable quantum programming languages.,https://dblp.org/rec/conf/pldi/ZhuHCW20
PLDI,2020,https://doi.org/10.1145/3385412.3385961,SympleGraph: distributed graph processing with precise loop-carried dependency guarantee.,https://dblp.org/rec/conf/pldi/ZhuoCLWYQQ20
PLDI,2021,https://doi.org/10.1145/3453483.3454110,Termination analysis without the tears.,https://dblp.org/rec/conf/pldi/0001K21
PLDI,2021,https://doi.org/10.1145/3453483.3454090,"Snapshot-free, transparent, and robust memory reclamation for lock-free data structures.",https://dblp.org/rec/conf/pldi/0001R21
PLDI,2021,https://doi.org/10.1145/3453483.3454037,Wire sorts: a language abstraction for safe hardware composition.,https://dblp.org/rec/conf/pldi/0001SBH21
PLDI,2021,https://doi.org/10.1145/3453483.3454044,Demanded abstract interpretation.,https://dblp.org/rec/conf/pldi/0002CS21
PLDI,2021,https://doi.org/10.1145/3453483.3454096,JPortal: precise and efficient control-flow tracing for JVM programs with Intel processor trace.,https://dblp.org/rec/conf/pldi/0002JWTWLX21
PLDI,2021,https://doi.org/10.1145/3453483.3454085,Chianina: an evolving graph system for flow- and context-sensitive analyses of million lines of C code.,https://dblp.org/rec/conf/pldi/0002ZPLLWLX21
PLDI,2021,https://doi.org/10.1145/3453483.3454074,"Viaduct: an extensible, optimizing compiler for secure distributed programs.",https://dblp.org/rec/conf/pldi/AcayRGMS21
PLDI,2021,https://doi.org/10.1145/3453483.3454060,Concurrent deferred reference counting with constant-time overhead.,https://dblp.org/rec/conf/pldi/AndersonBW21
PLDI,2021,https://doi.org/10.1145/3453483.3454076,Polynomial reachability witnesses via Stellensätze.,https://dblp.org/rec/conf/pldi/AsadiC0GM21
PLDI,2021,https://doi.org/10.1145/3453483.3454107,"Frequent background polling on a shared thread, using light-weight compiler interrupts.",https://dblp.org/rec/conf/pldi/BasuME21
PLDI,2021,https://doi.org/10.1145/3453483.3454058,Compiling Stan to generative probabilistic languages and extension to deep probabilistic programming.,https://dblp.org/rec/conf/pldi/BaudartBHMS21
PLDI,2021,https://doi.org/10.1145/3453483.3454111,On probabilistic termination of functional programs with continuous distributions.,https://dblp.org/rec/conf/pldi/BeutnerO21
PLDI,2021,https://doi.org/10.1145/3453483.3454056,Fast and precise certification of transformers.,https://dblp.org/rec/conf/pldi/BonaertDBV21
PLDI,2021,https://doi.org/10.1145/3453483.3454034,Compiler-assisted object inlining with value fields.,https://dblp.org/rec/conf/pldi/BrunoJWA21
PLDI,2021,https://doi.org/10.1145/3453483.3454099,Canary: practical static detection of inter-thread value-flow bugs.,https://dblp.org/rec/conf/pldi/CaiYZ21
PLDI,2021,https://doi.org/10.1145/3453483.3454041,Zooid: a DSL for certified multiparty computation: from mechanised metatheory to certified multiparty processes.,https://dblp.org/rec/conf/pldi/Castro-Perez0GY21
PLDI,2021,https://doi.org/10.1145/3453483.3454093,Proving non-termination by program reversal.,https://dblp.org/rec/conf/pldi/ChatterjeeG0Z21
PLDI,2021,https://doi.org/10.1145/3453483.3454047,Web question answering with neurosymbolic program synthesis.,https://dblp.org/rec/conf/pldi/ChenL0DBD21
PLDI,2021,https://doi.org/10.1145/3453483.3454082,Modular data-race-freedom guarantees in the promising semantics.,https://dblp.org/rec/conf/pldi/ChoLHL21
PLDI,2021,https://doi.org/10.1145/3453483.3454027,Revamping hardware persistency models: view-based and axiomatic persistency models for Intel-x86 and Armv8.,https://dblp.org/rec/conf/pldi/ChoLRK21
PLDI,2021,https://doi.org/10.1145/3453483.3454050,Porcupine: a synthesizing compiler for vectorized homomorphic encryption.,https://dblp.org/rec/conf/pldi/CowanDATLR21
PLDI,2021,https://doi.org/10.1145/3453483.3454092,Test-case reduction and deduplication almost for free with transformation-based compiler testing.,https://dblp.org/rec/conf/pldi/DonaldsonTTMMK21
PLDI,2021,https://doi.org/10.1145/3453483.3454080,DreamCoder: bootstrapping inductive program synthesis with wake-sleep library learning.,https://dblp.org/rec/conf/pldi/EllisWNSMHCST21
PLDI,2021,https://doi.org/10.1145/3453483.3454065,Integration verification across software and hardware for a simple embedded system.,https://dblp.org/rec/conf/pldi/ErbsenGCWC21
PLDI,2021,https://doi.org/10.1145/3453483.3454052,"Concise, type-safe, and efficient structural diffing.",https://dblp.org/rec/conf/pldi/ErdwegSP21
PLDI,2021,https://doi.org/10.1145/3453483.3454089,Phased synthesis of divide and conquer programs.,https://dblp.org/rec/conf/pldi/FarzanN21
PLDI,2021,https://doi.org/10.1145/3453483.3454046,DIY assistant: a multi-modal end-user programmable virtual assistant.,https://dblp.org/rec/conf/pldi/FischerCCL21
PLDI,2021,https://doi.org/10.1145/3453483.3454105,Mirror: making lock-free data structures persistent.,https://dblp.org/rec/conf/pldi/FriedmanPR21
PLDI,2021,https://doi.org/10.1145/3453483.3454048,RbSyn: type- and effect-guided program synthesis.,https://dblp.org/rec/conf/pldi/GuriaFH21
PLDI,2021,https://doi.org/10.1145/3453483.3454045,Learning to find naming issues with big code and small supervision.,https://dblp.org/rec/conf/pldi/HeLRV21
PLDI,2021,https://doi.org/10.1145/3453483.3454108,Satisfiability modulo ordering consistency theory for multi-threaded program verification.,https://dblp.org/rec/conf/pldi/HeSF21
PLDI,2021,https://doi.org/10.1145/3453483.3454070,An efficient interpreter for Datalog by de-specializing relations.,https://dblp.org/rec/conf/pldi/HuZJS21
PLDI,2021,https://doi.org/10.1145/3453483.3454087,Cyclic program synthesis.,https://dblp.org/rec/conf/pldi/ItzhakyPPRS21
PLDI,2021,https://doi.org/10.1145/3453483.3454042,Fluid: a framework for approximate concurrency via controlled dependency relaxation.,https://dblp.org/rec/conf/pldi/Jiang0TGSKZ21
PLDI,2021,https://doi.org/10.1145/3453483.3454038,DeepCuts: a deep learning optimization framework for versatile GPU workloads.,https://dblp.org/rec/conf/pldi/JungDL21
PLDI,2021,https://doi.org/10.1145/3453483.3454091,Logical bytecode reduction.,https://dblp.org/rec/conf/pldi/KalhaugeP21
PLDI,2021,https://doi.org/10.1145/3453483.3454069,Distance-in-time versus distance-in-space.,https://dblp.org/rec/conf/pldi/KandemirT0RK21
PLDI,2021,https://doi.org/10.1145/3453483.3454071,Adaptive restarts for stochastic synthesis.,https://dblp.org/rec/conf/pldi/KoenigPA21
PLDI,2021,https://doi.org/10.1145/3453483.3454097,CompCertO: compiling certified open C components.,https://dblp.org/rec/conf/pldi/KoenigS21
PLDI,2021,https://doi.org/10.1145/3453483.3454055,Beyond the elementary representations of program invariants over algebraic data types.,https://dblp.org/rec/conf/pldi/KostyukovMF21
PLDI,2021,https://doi.org/10.1145/3453483.3454053,CoStar: a verified ALL(*) parser.,https://dblp.org/rec/conf/pldi/LasserCFR21
PLDI,2021,https://doi.org/10.1145/3453483.3454067,Abstraction for conflict-free replicated data types.,https://dblp.org/rec/conf/pldi/LiangF21
PLDI,2021,https://doi.org/10.1145/3453483.3454049,High performance correctly rounded math libraries for 32-bit floating point representations.,https://dblp.org/rec/conf/pldi/LimN21
PLDI,2021,https://doi.org/10.1145/3453483.3454073,When threads meet events: efficient and precise static race detection with origins.,https://dblp.org/rec/conf/pldi/LiuLLTS021
PLDI,2021,https://doi.org/10.1145/3453483.3454030,Alive2: bounded translation validation for LLVM.,https://dblp.org/rec/conf/pldi/LopesLHLR21
PLDI,2021,https://doi.org/10.1145/3453483.3454094,Vectorized secure evaluation of decision forests.,https://dblp.org/rec/conf/pldi/MalikSG021
PLDI,2021,https://doi.org/10.1145/3453483.3454088,Hashing modulo alpha-equivalence.,https://dblp.org/rec/conf/pldi/MaziarzELFJ21
PLDI,2021,https://doi.org/10.1145/3453483.3454100,Robustness certification with generative models.,https://dblp.org/rec/conf/pldi/MirmanHBGV21
PLDI,2021,https://doi.org/10.1145/3453483.3454057,Trace-based control-flow analysis.,https://dblp.org/rec/conf/pldi/MontaguJ21
PLDI,2021,https://doi.org/10.1145/3453483.3454079,Reverse engineering for reduction parallelization via semiring polynomials.,https://dblp.org/rec/conf/pldi/MorihataS21
PLDI,2021,https://doi.org/10.1145/3453483.3454043,Developer and user-transparent compiler optimization for interactive applications.,https://dblp.org/rec/conf/pldi/MpeisPHL21
PLDI,2021,https://doi.org/10.1145/3453483.3454083,DNNFusion: accelerating deep neural networks execution with advanced operator fusion.,https://dblp.org/rec/conf/pldi/NiuGWAR21
PLDI,2021,https://doi.org/10.1145/3453483.3454103,IOOpt: automatic derivation of I/O complexity bounds for affine programs.,https://dblp.org/rec/conf/pldi/OlivryITRSR21
PLDI,2021,https://doi.org/10.1145/3453483.3454059,Filling typed holes with live GUIs.,https://dblp.org/rec/conf/pldi/OmarMBVCC21
PLDI,2021,https://doi.org/10.1145/3453483.3454063,Synthesizing data structure refinements from integrity constraints.,https://dblp.org/rec/conf/pldi/Pailoor00D21
PLDI,2021,https://doi.org/10.1145/3453483.3454040,Unqomp: synthesizing uncomputation in Quantum circuits.,https://dblp.org/rec/conf/pldi/ParadisBSV21
PLDI,2021,https://doi.org/10.1145/3453483.3454112,Practical smart contract sharding with ownership and commutativity analysis.,https://dblp.org/rec/conf/pldi/Pirlea0S21
PLDI,2021,https://doi.org/10.1145/3453483.3454028,Repairing serializability bugs in distributed database programs via automated schema refactoring.,https://dblp.org/rec/conf/pldi/RahmaniNDJ21
PLDI,2021,https://doi.org/10.1145/3453483.3460969,Task parallel assembly language for uncompromising parallelism.,https://dblp.org/rec/conf/pldi/RaineyNHHCDA21
PLDI,2021,https://doi.org/10.1145/3453483.3454032,Perceus: garbage free reference counting with reuse.,https://dblp.org/rec/conf/pldi/ReinkingXML21
PLDI,2021,https://doi.org/10.1145/3453483.3454035,Unleashing the hidden power of compiler optimization on binary code difference: an empirical study.,https://dblp.org/rec/conf/pldi/RenHMLL21
PLDI,2021,https://doi.org/10.1145/3453483.3454072,Scooter &amp; Sidecar: a domain-specific approach to writing secure database migrations.,https://dblp.org/rec/conf/pldi/RennerSBLS21
PLDI,2021,https://doi.org/10.1145/3453483.3454033,Proof repair across type equivalences.,https://dblp.org/rec/conf/pldi/RingerPYLG21
PLDI,2021,https://doi.org/10.1145/3453483.3454109,Bliss: auto-tuning complex applications using a pool of diverse lightweight learning models.,https://dblp.org/rec/conf/pldi/RoyPGT21
PLDI,2021,https://doi.org/10.1145/3453483.3454104,Specification synthesis with constrained Horn clauses.,https://dblp.org/rec/conf/pldi/SFMD21
PLDI,2021,https://doi.org/10.1145/3453483.3454078,SPPL: probabilistic programming with fast exact symbolic inference.,https://dblp.org/rec/conf/pldi/SaadRM21
PLDI,2021,https://doi.org/10.1145/3453483.3454036,RefinedC: automating the foundational verification of C code with refined ownership types.,https://dblp.org/rec/conf/pldi/SammlerLKMD021
PLDI,2021,https://doi.org/10.1145/3453483.3454051,Concolic program repair.,https://dblp.org/rec/conf/pldi/ShariffdeenNGR21
PLDI,2021,https://doi.org/10.1145/3453483.3454086,Path-sensitive sparse analysis without path conditions.,https://dblp.org/rec/conf/pldi/ShiYWZ21
PLDI,2021,https://doi.org/10.1145/3453483.3454039,Retrofitting effect handlers onto OCaml.,https://dblp.org/rec/conf/pldi/Sivaramakrishnan21
PLDI,2021,https://doi.org/10.1145/3453483.3454064,Provable repair of deep neural networks.,https://dblp.org/rec/conf/pldi/SotoudehT21
PLDI,2021,https://doi.org/10.1145/3453483.3454031,Transfinite Iris: resolving an existential dilemma of step-indexed separation logic.,https://dblp.org/rec/conf/pldi/SpiesGGTKDB21
PLDI,2021,https://doi.org/10.1145/3453483.3454066,Symbolic Boolean derivatives for efficiently solving extended regular expression constraints.,https://dblp.org/rec/conf/pldi/StanfordVB21
PLDI,2021,https://doi.org/10.1145/3453483.3454081,Automatically enforcing fresh and consistent inputs in intermittent systems.,https://dblp.org/rec/conf/pldi/Surbatovich0L21
PLDI,2021,https://doi.org/10.1145/3453483.3454026,Incremental whole-program analysis in Datalog with lattices.,https://dblp.org/rec/conf/pldi/SzaboEB21
PLDI,2021,https://doi.org/10.1145/3453483.3454084,SyRust: automatic testing of Rust libraries with semantic-aware program synthesis.,https://dblp.org/rec/conf/pldi/TakashimaM0P21
PLDI,2021,https://doi.org/10.1145/3453483.3454029,Gleipnir: toward practical error analysis for Quantum programs.,https://dblp.org/rec/conf/pldi/TaoSYHCG21
PLDI,2021,https://doi.org/10.1145/3453483.3454098,Example-guided synthesis of relational queries.,https://dblp.org/rec/conf/pldi/ThakkarNSANR21
PLDI,2021,https://doi.org/10.1145/3453483.3454075,Reticle: a virtual machine for programming modern FPGAs.,https://dblp.org/rec/conf/pldi/VegaMSGC21
PLDI,2021,https://doi.org/10.1145/3453483.3454062,Central moment analysis for cost accumulators in probabilistic programs.,https://dblp.org/rec/conf/pldi/Wang0R21
PLDI,2021,https://doi.org/10.1145/3453483.3454077,Sound probabilistic inference via guide types.,https://dblp.org/rec/conf/pldi/Wang0R21a
PLDI,2021,https://doi.org/10.1145/3453483.3454102,Quantitative analysis of assertion violations in probabilistic programs.,https://dblp.org/rec/conf/pldi/WangS0CG21
PLDI,2021,https://doi.org/10.1145/3453483.3454068,Boosting SMT solver performance on mixed-bitwise-arithmetic expressions.,https://dblp.org/rec/conf/pldi/XuLFMZLY21
PLDI,2021,https://doi.org/10.1145/3453483.3454054,Automated conformance testing for JavaScript engines via deep compiler fuzzing.,https://dblp.org/rec/conf/pldi/YeTTHFSBW021
PLDI,2021,https://doi.org/10.1145/3453483.3454061,Quantum abstract interpretation.,https://dblp.org/rec/conf/pldi/YuP21
PLDI,2021,https://doi.org/10.1145/3453483.3454106,AKG: automatic kernel generation for neural processing units using polyhedral transformations.,https://dblp.org/rec/conf/pldi/ZhaoLNGZGCWCLDZ21
PLDI,2021,https://doi.org/10.1145/3453483.3454101,Execution reconstruction: harnessing failure reoccurrences for failure reproduction.,https://dblp.org/rec/conf/pldi/ZuoM0B0K21
PLDI,2022,https://doi.org/10.1145/3519939.3523703,Semantic soundness for language interoperability.,https://dblp.org/rec/conf/pldi/0001MWA22
PLDI,2022,https://doi.org/10.1145/3519939.3523438,PyLSE: a pulse-transfer level language for superconductor electronics.,https://dblp.org/rec/conf/pldi/0001TKVSH22
PLDI,2022,https://doi.org/10.1145/3519939.3523722,Kleene algebra modulo theories: a framework for concrete KATs.,https://dblp.org/rec/conf/pldi/0002BC22
PLDI,2022,https://doi.org/10.1145/3519939.3523449,Finding the dwarf: recovering precise types from WebAssembly binaries.,https://dblp.org/rec/conf/pldi/0002P22
PLDI,2022,https://doi.org/10.1145/3519939.3523447,Progressive polynomial approximations for fast correctly rounded math libraries.,https://dblp.org/rec/conf/pldi/AanjaneyaLN22
PLDI,2022,https://doi.org/10.1145/3519939.3523436,Efficient approximations for cache-conscious data placement.,https://dblp.org/rec/conf/pldi/AhmadiDGP22
PLDI,2022,https://doi.org/10.1145/3519939.3523442,Autoscheduling for sparse tensor algebra with an asymptotic cost model.,https://dblp.org/rec/conf/pldi/AhrensKA22
PLDI,2022,https://doi.org/10.1145/3519939.3523730,Turning manual concurrent memory reclamation into automatic reference counting.,https://dblp.org/rec/conf/pldi/AndersonBW22
PLDI,2022,https://doi.org/10.1145/3519939.3523716,&quot;Synthesizing input grammars&quot;: a replication study.,https://dblp.org/rec/conf/pldi/BendrissouGZ22
PLDI,2022,https://doi.org/10.1145/3519939.3523721,Guaranteed bounds for posterior inference in universal probabilistic programming.,https://dblp.org/rec/conf/pldi/BeutnerOZ22
PLDI,2022,https://doi.org/10.1145/3519939.3523452,Choosing mathematical function implementations for speed and accuracy.,https://dblp.org/rec/conf/pldi/BriggsP22
PLDI,2022,https://doi.org/10.1145/3519939.3523453,Abstract interpretation repair.,https://dblp.org/rec/conf/pldi/BruniGGR22
PLDI,2022,https://doi.org/10.1145/3519939.3523720,A study of real-world data races in Golang.,https://dblp.org/rec/conf/pldi/ChabbiR22
PLDI,2022,https://doi.org/10.1145/3519939.3523427,Finding typing compiler bugs.,https://dblp.org/rec/conf/pldi/ChaliasosSSGLM22
PLDI,2022,https://doi.org/10.1145/3519939.3523701,All you need is superword-level parallelism: systematic control-flow vectorization with SLP.,https://dblp.org/rec/conf/pldi/ChenMA22
