plot_order,cell_id,researcher_id,name,selected_conference,plot_conference,pc_year,selected_event_label,event_time,year,source_group,source_conference,is_related_source_conference,served_on_source_pc_this_year,citation_count,total_citations,source_share_pct,citing_work_id,citing_title,citing_authors,citing_doi,referenced_work_id,cited_work_title,cited_work_doi,ref_author_name,ref_author_id,ref_orcid,cited_publication_year,cited_work_age_years,citation_key_type,citation_key_value,author_position,is_self_citation,has_citing_author_on_cited_work,citing_author_overlap_ids,citing_author_overlap_names,matched_reference_author_rows,edge_counted_in_panel
3,54,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,OOPSLA,OOPSLA,True,1,10.0,36.0,27.77777777777778,W3206776868,Programming and execution models for parallel bounded exhaustive testing,Nader Al Awar; Kush Jain; Christopher J. Rossbach; Milos Gligoric,https://doi.org/10.1145/3485543,W3034246121,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,6.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,54,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,OOPSLA,OOPSLA,True,1,10.0,36.0,27.77777777777778,W3205508149,Synbit: synthesizing bidirectional programs using unidirectional sketches,Masaomi Yamaguchi; Kazutaka Matsuda; Cristina David; Meng Wang,https://doi.org/10.1145/3485482,W2091385303,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,8.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,54,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,OOPSLA,OOPSLA,True,1,10.0,36.0,27.77777777777778,W3205423569,Synthesizing contracts correct modulo a test generator,Angello Astorga; Shambwaditya Saha; Ahmad Dinkins; Felicia Wang; P. Madhusudan; Tao Xie,https://doi.org/10.1145/3485481,W2118155805,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,11.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3155663320,Beyond the elementary representations of program invariants over algebraic data types,Yurii Kostyukov; Dmitry Mordvinov; Grigory Fedyukovich,https://doi.org/10.1145/3453483.3454055,W2162315884,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,11.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3155663320,Beyond the elementary representations of program invariants over algebraic data types,Yurii Kostyukov; Dmitry Mordvinov; Grigory Fedyukovich,https://doi.org/10.1145/3453483.3454055,W3012238446,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,11.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3173889114,CoStar: a verified ALL(*) parser,Sam Lasser; Chris Casinghino; Kathleen Fisher; Cody Roux,https://doi.org/10.1145/3453483.3454053,W2989941108,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2019.0,2.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3173889114,CoStar: a verified ALL(*) parser,Sam Lasser; Chris Casinghino; Kathleen Fisher; Cody Roux,https://doi.org/10.1145/3453483.3454053,W3034054982,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2020.0,1.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W1912569824,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,6.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W2091385303,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,8.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W2105315191,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,11.0,openalex_author_id,A5008699657,first,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W2589084440,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2017.0,4.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W3013861782,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,8.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W3149892921,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,11.0,openalex_author_id,A5008699657,first,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W989845945,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,6.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3174531561,Example-guided synthesis of relational queries,Aalok Thakkar; Aaditya Naik; Nathaniel Sands; Rajeev Alur; Mayur Naik; Mukund Raghothaman,https://doi.org/10.1145/3453483.3454098,W1912569824,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,6.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3173556662,Specification synthesis with constrained Horn clauses,Sumanth Prabhu; Grigory Fedyukovich; Kumar Madhukar; Deepak D’Souza,https://doi.org/10.1145/3453483.3454104,W1544283013,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2012.0,9.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3176015640,Synthesizing data structure refinements from integrity constraints,Shankara Pailoor; Yuepeng Wang; Xinyu Wang; Işıl Dillig,https://doi.org/10.1145/3453483.3454063,W1506404239,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2005.0,16.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3176015640,Synthesizing data structure refinements from integrity constraints,Shankara Pailoor; Yuepeng Wang; Xinyu Wang; Işıl Dillig,https://doi.org/10.1145/3453483.3454063,W1541825597,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2005.0,16.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3176015640,Synthesizing data structure refinements from integrity constraints,Shankara Pailoor; Yuepeng Wang; Xinyu Wang; Işıl Dillig,https://doi.org/10.1145/3453483.3454063,W2162315884,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,11.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3176015640,Synthesizing data structure refinements from integrity constraints,Shankara Pailoor; Yuepeng Wang; Xinyu Wang; Işıl Dillig,https://doi.org/10.1145/3453483.3454063,W2735990162,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2017.0,4.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,55,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,PLDI,PLDI,False,1,18.0,36.0,50.0,W3176015640,Synthesizing data structure refinements from integrity constraints,Shankara Pailoor; Yuepeng Wang; Xinyu Wang; Işıl Dillig,https://doi.org/10.1145/3453483.3454063,W3012238446,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,11.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,53,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,POPL,POPL,False,0,5.0,36.0,13.88888888888889,W3115656330,A unifying type-theory for higher-order (amortized) cost analysis,Vineet Rajani; Marco Gaboardi; Deepak Garg; Jan Hoffmann,https://doi.org/10.1145/3434308,W2565399133,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2016.0,5.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,53,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,POPL,POPL,False,0,5.0,36.0,13.88888888888889,W3080260123,Semantics-guided synthesis,Jinwoo Kim; Qinheping Hu; Loris D'Antoni; Thomas Reps,https://doi.org/10.1145/3434311,W1912569824,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,6.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,53,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,POPL,POPL,False,0,5.0,36.0,13.88888888888889,W3116200388,Verifying correct usage of context-free API protocols,Kostas Ferles; Jon Stephens; Işıl Dillig,https://doi.org/10.1145/3434298,W2026114025,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2004.0,17.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,53,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,POPL,POPL,False,0,5.0,36.0,13.88888888888889,W3116200388,Verifying correct usage of context-free API protocols,Kostas Ferles; Jon Stephens; Işıl Dillig,https://doi.org/10.1145/3434298,W2228938473,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,6.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,53,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,1,2021,POPL,POPL,False,0,5.0,36.0,13.88888888888889,W3116200388,Verifying correct usage of context-free API protocols,Kostas Ferles; Jon Stephens; Işıl Dillig,https://doi.org/10.1145/3434298,W3109562041,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,6.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,58,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,OOPSLA,OOPSLA2,True,0,6.0,17.0,35.294117647058826,W4307887693,Compilation of dynamic sparse tensor algebra,Stephen Y. Chou; Saman Amarasinghe,https://doi.org/10.1145/3563338,W2091385303,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,9.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,58,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,OOPSLA,OOPSLA1,True,0,6.0,17.0,35.294117647058826,W4225149718,Complexity-guided container replacement synthesis,Chengpeng Wang; Peisen Yao; Wensheng Tang; Qingkai Shi; Charles Zhang,https://doi.org/10.1145/3527312,W2147650421,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2008.0,14.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,58,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,OOPSLA,OOPSLA2,True,0,6.0,17.0,35.294117647058826,W4307888166,Fast shadow execution for debugging numerical errors using error free transformations,Sangeeta Chowdhary; Santosh Nagarakatte,https://doi.org/10.1145/3563353,W2103953062,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2014.0,8.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,58,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,OOPSLA,OOPSLA2,True,0,6.0,17.0,35.294117647058826,W4297415612,Model-guided synthesis of inductive lemmas for FOL with least fixpoints,Adithya Murali; Lucas Peña; Eion Blanchard; Christof Löding; P. Madhusudan,https://doi.org/10.1145/3563354,W2162315884,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,12.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,58,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,OOPSLA,OOPSLA2,True,0,6.0,17.0,35.294117647058826,W4307884541,Specification-guided component-based synthesis from effectful libraries,Ashish Mishra; Suresh Jagannathan,https://doi.org/10.1145/3563310,W2091385303,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,9.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,58,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,OOPSLA,OOPSLA2,True,0,6.0,17.0,35.294117647058826,W4307887575,Type-directed synthesis of visualizations from natural language queries,Qiaochu Chen; Shankara Pailoor; Celeste Barnaby; Abby Criswell; Chenglong Wang; Greg Durrett; Işıl Dillig,https://doi.org/10.1145/3563307,W2070473038,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,7.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,59,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,PLDI,PLDI,False,0,5.0,17.0,29.411764705882355,W4281705085,Computing correctly with inductive relations,Zoe Paraskevopoulou; Aaron Eline; Leonidas Lampropoulos,https://doi.org/10.1145/3519939.3523707,W2005957051,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2014.0,8.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,59,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,PLDI,PLDI,False,0,5.0,17.0,29.411764705882355,W4281705085,Computing correctly with inductive relations,Zoe Paraskevopoulou; Aaron Eline; Leonidas Lampropoulos,https://doi.org/10.1145/3519939.3523707,W2118155805,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,12.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,59,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,PLDI,PLDI,False,0,5.0,17.0,29.411764705882355,W3216290363,CycleQ: an efficient basis for cyclic equational reasoning,Eddie Jones; C.-H. Luke Ong; Steven Ramsay,https://doi.org/10.1145/3519939.3523731,W100631053,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2011.0,11.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,59,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,PLDI,PLDI,False,0,5.0,17.0,29.411764705882355,W4281873108,Recursion synthesis with unrealizability witnesses,Azadeh Farzan; Danya Lette; Victor Nicolet,https://doi.org/10.1145/3519939.3523726,W2091385303,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,9.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,59,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,PLDI,PLDI,False,0,5.0,17.0,29.411764705882355,W4226087539,Type-directed program synthesis for RESTful APIs,Zheng Guo; David Cao; Davin Tjong; Jean Yang; Cole Schlesinger; Nadia Polikarpova,https://doi.org/10.1145/3519939.3523450,W2157976942,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,9.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,57,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,POPL,POPL,False,0,6.0,17.0,35.294117647058826,W4206554519,A dual number abstraction for static analysis of Clarke Jacobians,Jacob Laurel; Rem Yang; Gagandeep Singh; Saša Misailovíc,https://doi.org/10.1145/3498718,W2299696796,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2017.0,5.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,57,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,POPL,POPL,False,0,6.0,17.0,35.294117647058826,W3177832995,Bottom-up synthesis of recursive functional programs using angelic execution,Anders Miltner; Adrian Trejo Nuñez; Ana Brendel; Swarat Chaudhuri; Işıl Dillig,https://doi.org/10.1145/3498682,W2091385303,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,9.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
3,57,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,POPL,POPL,False,0,6.0,17.0,35.294117647058826,W4206247075,Software model-checking as cyclic-proof search,Takeshi Tsukada; Hiroshi Unno,https://doi.org/10.1145/3498725,W100631053,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2011.0,11.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,57,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,POPL,POPL,False,0,6.0,17.0,35.294117647058826,W4206247075,Software model-checking as cyclic-proof search,Takeshi Tsukada; Hiroshi Unno,https://doi.org/10.1145/3498725,W2162315884,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,12.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,57,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,POPL,POPL,False,0,6.0,17.0,35.294117647058826,W4206670752,Solving constrained Horn clauses modulo algebraic data types and recursive functions,Hari Govind V K; Sharon Shoham; Arie Gurfinkel,https://doi.org/10.1145/3498722,W100631053,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2011.0,11.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
3,57,viktorkuncak,Viktor Kunčak,OOPSLA,OOPSLA,2020,OOPSLA 2020,2,2022,POPL,POPL,False,0,6.0,17.0,35.294117647058826,W4206670752,Solving constrained Horn clauses modulo algebraic data types and recursive functions,Hari Govind V K; Sharon Shoham; Arie Gurfinkel,https://doi.org/10.1145/3498722,W2162315884,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,12.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
4,60,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,ICFP,ICFP,False,0,2.0,31.0,6.451612903225806,W2966873892,Narcissus: correct-by-construction derivation of decoders and encoders from binary formats,Benjamin Delaware; Sorawit Suriyakarn; Clément Pit-Claudel; Qianchuan Ye; Adam Chlipala,https://doi.org/10.1145/3341686,W2091385303,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,6.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
4,60,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,ICFP,ICFP,False,0,2.0,31.0,6.451612903225806,W2898173416,Synthesizing symmetric lenses,Anders Miltner; Solomon Maina; Kathleen Fisher; Benjamin C. Pierce; David Walker; Steve Zdancewic,https://doi.org/10.1145/3341699,W2157976942,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,6.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
4,62,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,OOPSLA,OOPSLA,False,0,8.0,31.0,25.806451612903224,W2979368354,Automatic and scalable detection of logical errors in functional programming assignments,Dowon Song; Myungho Lee; Hakjoo Oh,https://doi.org/10.1145/3360614,W2091385303,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,6.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
4,62,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,OOPSLA,OOPSLA,False,0,8.0,31.0,25.806451612903224,W2980167976,"Coverage guided, property based testing",Leonidas Lampropoulos; Michael Hicks; Benjamin C. Pierce,https://doi.org/10.1145/3360607,W2118155805,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,9.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
4,62,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,OOPSLA,OOPSLA,False,0,8.0,31.0,25.806451612903224,W2980194351,"Design, implementation, and application of GPU-based Java bytecode interpreters",Ahmet Çelik; Pengyu Nie; Christopher J. Rossbach; Milos Gligoric,https://doi.org/10.1145/3360603,W1990069336,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,4.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
4,62,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,OOPSLA,OOPSLA,False,0,8.0,31.0,25.806451612903224,W2980266434,Program synthesis with algebraic library specifications,Benjamin Mariano; Josh Reese; Siyuan Xu; ThanhVu Nguyen; Xiaokang Qiu; Jeffrey S. Foster; Armando Solar-Lezama,https://doi.org/10.1145/3360558,W100631053,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2011.0,8.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
4,62,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,OOPSLA,OOPSLA,False,0,8.0,31.0,25.806451612903224,W2927725532,System FR: formalized foundations for the stainless verifier,Jad Hamza; Nicolas Voirol; Viktor Kunčak,https://doi.org/10.1145/3360592,W2118922803,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,4.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
4,62,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,OOPSLA,OOPSLA,False,0,8.0,31.0,25.806451612903224,W2927725532,System FR: formalized foundations for the stainless verifier,Jad Hamza; Nicolas Voirol; Viktor Kunčak,https://doi.org/10.1145/3360592,W2126001891,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,4.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
4,62,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,OOPSLA,OOPSLA,False,0,8.0,31.0,25.806451612903224,W2971743981,TLA+ model checking made symbolic,Igor Konnov; Jure Kukovec; Thanh-Hai Tran,https://doi.org/10.1145/3360549,W1525684574,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,9.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
4,62,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,OOPSLA,OOPSLA,False,0,8.0,31.0,25.806451612903224,W2971743981,TLA+ model checking made symbolic,Igor Konnov; Jure Kukovec; Thanh-Hai Tran,https://doi.org/10.1145/3360549,W2168838065,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2005.0,14.0,openalex_author_id,A5008699657,first,False,False,,,1.0,1
4,63,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,PLDI,PLDI,True,0,11.0,31.0,35.483870967741936,W2902032143,Compiling KB-sized machine learning models to tiny IoT devices,Sridhar Gopinath; Nikhil Pratap Ghanathe; Vivek Seshadri; Rahul Sharma,https://doi.org/10.1145/3314221.3314597,W2038705805,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,6.0,openalex_author_id,A5008699657,middle,False,False,,,1.0,1
4,63,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,PLDI,PLDI,True,0,11.0,31.0,35.483870967741936,W2902032143,Compiling KB-sized machine learning models to tiny IoT devices,Sridhar Gopinath; Nikhil Pratap Ghanathe; Vivek Seshadri; Rahul Sharma,https://doi.org/10.1145/3314221.3314597,W2103953062,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2014.0,5.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
4,63,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,PLDI,PLDI,True,0,11.0,31.0,35.483870967741936,W2902032143,Compiling KB-sized machine learning models to tiny IoT devices,Sridhar Gopinath; Nikhil Pratap Ghanathe; Vivek Seshadri; Rahul Sharma,https://doi.org/10.1145/3314221.3314597,W2299696796,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2017.0,2.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
4,63,viktorkuncak,Viktor Kunčak,PLDI,PLDI,2021,PLDI 2021,-2,2019,PLDI,PLDI,True,0,11.0,31.0,35.483870967741936,W2956055894,Effective floating-point analysis via weak-distance minimization,Zhoulai Fu; Zhendong Su,https://doi.org/10.1145/3314221.3314632,W2299696796,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2017.0,2.0,openalex_author_id,A5008699657,last,False,False,,,1.0,1
