researcher_id,name,pc_year,selected_conference,event_time,year,conference,citing_work_id,citing_title,citing_authors,citing_doi,referenced_work_id,cited_work_title,cited_work_doi,ref_author_name,ref_author_id,ref_orcid,cited_publication_year,cited_work_age_years,citation_key_type,citation_key_value,author_position,is_self_citation,has_citing_author_on_cited_work,citing_author_overlap_names
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4390605103,Algebraic Effects Meet Hoare Logic in Cubical Agda,Donnacha Oisín Kidney; Zhixuan Yang; Nicolas Wu,https://doi.org/10.1145/3632898,W4282044797,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2022.0,2.0,openalex_author_id,A5027088540,middle,False,False,
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4390603516,Effectful Software Contracts,Cameron Moy; Christos Dimoulas; Matthias Felleisen,https://doi.org/10.1145/3632930,W3039827481,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2020.0,4.0,openalex_author_id,A5027088540,middle,False,False,
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4390603516,Effectful Software Contracts,Cameron Moy; Christos Dimoulas; Matthias Felleisen,https://doi.org/10.1145/3632930,W4225138414,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2022.0,2.0,openalex_author_id,A5027088540,first,False,False,
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4390604785,Explicit Effects and Effect Constraints in ReML,Martin Elsman,https://doi.org/10.1145/3632921,W3014236027,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2020.0,4.0,openalex_author_id,A5027088540,first,False,False,
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4390604785,Explicit Effects and Effect Constraints in ReML,Martin Elsman,https://doi.org/10.1145/3632921,W3107145433,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2020.0,4.0,openalex_author_id,A5027088540,first,False,False,
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4390604785,Explicit Effects and Effect Constraints in ReML,Martin Elsman,https://doi.org/10.1145/3632921,W4225138414,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2022.0,2.0,openalex_author_id,A5027088540,first,False,False,
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4390604785,Explicit Effects and Effect Constraints in ReML,Martin Elsman,https://doi.org/10.1145/3632921,W4386317475,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2023.0,1.0,openalex_author_id,A5027088540,last,False,False,
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4390605114,"Polymorphic Reachability Types: Tracking Freshness, Aliasing, and Separation in Higher-Order Generic Programs",Guannan Wei; Oliver Bračevac; Songlin Jia; Yuyan Bao; Tiark Rompf,https://doi.org/10.1145/3632856,W3107145433,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2020.0,4.0,openalex_author_id,A5027088540,first,False,False,
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4390605114,"Polymorphic Reachability Types: Tracking Freshness, Aliasing, and Separation in Higher-Order Generic Programs",Guannan Wei; Oliver Bračevac; Songlin Jia; Yuyan Bao; Tiark Rompf,https://doi.org/10.1145/3632856,W3206286249,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2021.0,3.0,openalex_author_id,A5027088540,middle,False,False,
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4390605114,"Polymorphic Reachability Types: Tracking Freshness, Aliasing, and Separation in Higher-Order Generic Programs",Guannan Wei; Oliver Bračevac; Songlin Jia; Yuyan Bao; Tiark Rompf,https://doi.org/10.1145/3632856,W4225138414,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2022.0,2.0,openalex_author_id,A5027088540,first,False,False,
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4323076498,Securing Verified IO Programs Against Unverified Code in F*,Cezar-Constantin Andrici; Ştefan Ciobâcă; Cătălin Hriţcu; Guido Martínez; Exequiel Rivas; Éric Tanter; Théo Winterhalter,https://doi.org/10.1145/3632916,W3107145433,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2020.0,4.0,openalex_author_id,A5027088540,first,False,False,
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4384811769,Soundly Handling Linearity,Wenhao Tang; Daniel Hillerström; Sam Lindley; J. Garrett Morris,https://doi.org/10.1145/3632896,W3107145433,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2020.0,4.0,openalex_author_id,A5027088540,first,False,False,
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4390604815,Total Type Error Localization and Recovery with Holes,Eric Zhao; Raef Maroof; A Ambedkar Dukkipati; Andrew Blinn; Zhiyi Pan; Cyrus Omar,https://doi.org/10.1145/3632910,W4387667108,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2023.0,1.0,openalex_author_id,A5027088540,last,False,False,
jonathanbrachthauser,Jonathan Immanuel Brachthäuser,2024,POPL,0,2024,POPL,W4390604884,When Subtyping Constraints Liberate: A Novel Type Inference Approach for First-Class Polymorphism,Lionel Parreaux; Aleksander Boruch-Gruszecki; Andong Fan; Chun Yin Chau,https://doi.org/10.1145/3632890,W4387667108,,,Jonathan Immanuel Brachthäuser,A5027088540,0000-0001-9128-0391,2023.0,1.0,openalex_author_id,A5027088540,last,False,True,Lionel Parreaux
malgorzatabiernacka,Malgorzata Biernacka,2022,ICFP,0,2022,ICFP,W4293812613,A simple and efficient implementation of strong call by need by an abstract machine,Małgorzata Biernacka; Witold Charatonik; Tomasz Drab,https://doi.org/10.1145/3549822,W1981224255,,,Małgorzata Biernacka,A5084400751,0000-0001-8094-0980,2007.0,15.0,openalex_author_id,A5084400751,first,True,True,Małgorzata Biernacka
malgorzatabiernacka,Malgorzata Biernacka,2022,ICFP,0,2022,ICFP,W4293812613,A simple and efficient implementation of strong call by need by an abstract machine,Małgorzata Biernacka; Witold Charatonik; Tomasz Drab,https://doi.org/10.1145/3549822,W2758862544,,,Małgorzata Biernacka,A5084400751,0000-0001-8094-0980,2017.0,5.0,openalex_author_id,A5084400751,first,True,True,Małgorzata Biernacka; Witold Charatonik
malgorzatabiernacka,Malgorzata Biernacka,2022,ICFP,0,2022,ICFP,W4293812613,A simple and efficient implementation of strong call by need by an abstract machine,Małgorzata Biernacka; Witold Charatonik; Tomasz Drab,https://doi.org/10.1145/3549822,W2953874395,,,Małgorzata Biernacka,A5084400751,0000-0001-8094-0980,2019.0,3.0,openalex_author_id,A5084400751,first,True,True,Małgorzata Biernacka; Witold Charatonik
malgorzatabiernacka,Malgorzata Biernacka,2022,ICFP,0,2022,ICFP,W4293812613,A simple and efficient implementation of strong call by need by an abstract machine,Małgorzata Biernacka; Witold Charatonik; Tomasz Drab,https://doi.org/10.1145/3549822,W3206834158,,,Małgorzata Biernacka,A5084400751,0000-0001-8094-0980,2021.0,1.0,openalex_author_id,A5084400751,first,True,True,Małgorzata Biernacka; Tomasz Drab; Witold Charatonik
martinelsman,Martin Elsman,2024,ICFP,0,2024,ICFP,W4392574643,A Safe Low-Level Language for Computer Algebra and Its Formally Verified Compiler,Guillaume Melquiond; Josué Moreau,https://doi.org/10.1145/3674629,W3175685504,,,Martin Elsman,A5081028559,0000-0002-6061-5993,2021.0,3.0,openalex_author_id,A5081028559,last,False,False,
martinelsman,Martin Elsman,2024,ICFP,0,2024,ICFP,W4401597048,Double-Ended Bit-Stealing for Algebraic Data Types,Martin Elsman,https://doi.org/10.1145/3674628,W1520200536,,,Martin Elsman,A5081028559,0000-0002-6061-5993,1998.0,26.0,openalex_author_id,A5081028559,first,True,True,Martin Elsman
martinelsman,Martin Elsman,2024,ICFP,0,2024,ICFP,W4401597048,Double-Ended Bit-Stealing for Algebraic Data Types,Martin Elsman,https://doi.org/10.1145/3674628,W2143028982,,,Martin Elsman,A5081028559,0000-0002-6061-5993,1999.0,25.0,openalex_author_id,A5081028559,first,True,True,Martin Elsman
martinelsman,Martin Elsman,2024,ICFP,0,2024,ICFP,W4401597048,Double-Ended Bit-Stealing for Algebraic Data Types,Martin Elsman,https://doi.org/10.1145/3674628,W2152432695,,,Martin Elsman,A5081028559,0000-0002-6061-5993,2002.0,22.0,openalex_author_id,A5081028559,middle,True,True,Martin Elsman
martinelsman,Martin Elsman,2024,ICFP,0,2024,ICFP,W4401597048,Double-Ended Bit-Stealing for Algebraic Data Types,Martin Elsman,https://doi.org/10.1145/3674628,W3131361326,,,Martin Elsman,A5081028559,0000-0002-6061-5993,2021.0,3.0,openalex_author_id,A5081028559,first,True,True,Martin Elsman
martinelsman,Martin Elsman,2024,ICFP,0,2024,ICFP,W4401596829,Oxidizing OCaml with Modal Memory Management,Anton Lorenzen; Leo White; Stephen Dolan; Richard A. Eisenberg; Sam Lindley,https://doi.org/10.1145/3674642,W2033540531,,,Martin Elsman,A5081028559,0000-0002-6061-5993,2004.0,20.0,openalex_author_id,A5081028559,middle,False,False,
martinelsman,Martin Elsman,2024,ICFP,0,2024,ICFP,W4401596829,Oxidizing OCaml with Modal Memory Management,Anton Lorenzen; Leo White; Stephen Dolan; Richard A. Eisenberg; Sam Lindley,https://doi.org/10.1145/3674642,W2999554463,,,Martin Elsman,A5081028559,0000-0002-6061-5993,2020.0,4.0,openalex_author_id,A5081028559,first,False,False,
martinelsman,Martin Elsman,2024,ICFP,0,2024,ICFP,W4401596910,Staged Compilation with Module Functors,Tsung-Ju Chiang; Jeremy Yallop; Leo White; Ningning Xie,https://doi.org/10.1145/3674649,W2143028982,,,Martin Elsman,A5081028559,0000-0002-6061-5993,1999.0,25.0,openalex_author_id,A5081028559,first,False,False,
peterthiemann,Peter Thiemann,2023,ICFP,0,2023,ICFP,W4386317121,Combinator-Based Fixpoint Algorithms for Big-Step Abstract Interpreters,Sven Keidel; Sebastian Erdweg; Tobias Hombücher,https://doi.org/10.1145/3607863,W202191487,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2009.0,14.0,openalex_author_id,A5000384936,last,False,False,
peterthiemann,Peter Thiemann,2023,ICFP,0,2023,ICFP,W4386317005,Dependent Session Protocols in Separation Logic from First Principles (Functional Pearl),Jules Jacobs; Jonas Kastberg Hinrichsen; Robbert Krebbers,https://doi.org/10.1145/3607856,W3014307583,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2020.0,3.0,openalex_author_id,A5000384936,middle,False,False,
peterthiemann,Peter Thiemann,2023,ICFP,0,2023,ICFP,W4386317005,Dependent Session Protocols in Separation Logic from First Principles (Functional Pearl),Jules Jacobs; Jonas Kastberg Hinrichsen; Robbert Krebbers,https://doi.org/10.1145/3607856,W3093091986,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2022.0,1.0,openalex_author_id,A5000384936,last,False,False,
peterthiemann,Peter Thiemann,2023,ICFP,0,2023,ICFP,W4386317005,Dependent Session Protocols in Separation Logic from First Principles (Functional Pearl),Jules Jacobs; Jonas Kastberg Hinrichsen; Robbert Krebbers,https://doi.org/10.1145/3607856,W4307934025,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2022.0,1.0,openalex_author_id,A5000384936,last,False,False,
peterthiemann,Peter Thiemann,2023,ICFP,0,2023,ICFP,W4386316982,Intrinsically Typed Sessions with Callbacks (Functional Pearl),Peter Thiemann,https://doi.org/10.1145/3607854,W2112965682,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2004.0,19.0,openalex_author_id,A5000384936,last,True,True,Peter Thiemann
peterthiemann,Peter Thiemann,2023,ICFP,0,2023,ICFP,W4386316982,Intrinsically Typed Sessions with Callbacks (Functional Pearl),Peter Thiemann,https://doi.org/10.1145/3607854,W2146369345,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,1999.0,24.0,openalex_author_id,A5000384936,first,True,True,Peter Thiemann
peterthiemann,Peter Thiemann,2023,ICFP,0,2023,ICFP,W4386316982,Intrinsically Typed Sessions with Callbacks (Functional Pearl),Peter Thiemann,https://doi.org/10.1145/3607854,W2508649175,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2016.0,7.0,openalex_author_id,A5000384936,first,True,True,Peter Thiemann
peterthiemann,Peter Thiemann,2023,ICFP,0,2023,ICFP,W4386316982,Intrinsically Typed Sessions with Callbacks (Functional Pearl),Peter Thiemann,https://doi.org/10.1145/3607854,W4289856072,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2022.0,1.0,openalex_author_id,A5000384936,middle,True,True,Peter Thiemann
simonjgay,Simon J. Gay,2023,ICFP,0,2023,ICFP,W4386317005,Dependent Session Protocols in Separation Logic from First Principles (Functional Pearl),Jules Jacobs; Jonas Kastberg Hinrichsen; Robbert Krebbers,https://doi.org/10.1145/3607856,W2088962847,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2005.0,18.0,openalex_author_id,A5069757996,first,False,False,
simonjgay,Simon J. Gay,2023,ICFP,0,2023,ICFP,W4386317005,Dependent Session Protocols in Separation Logic from First Principles (Functional Pearl),Jules Jacobs; Jonas Kastberg Hinrichsen; Robbert Krebbers,https://doi.org/10.1145/3607856,W2124126159,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2009.0,14.0,openalex_author_id,A5069757996,first,False,False,
simonjgay,Simon J. Gay,2023,ICFP,0,2023,ICFP,W4386317005,Dependent Session Protocols in Separation Logic from First Principles (Functional Pearl),Jules Jacobs; Jonas Kastberg Hinrichsen; Robbert Krebbers,https://doi.org/10.1145/3607856,W3014307583,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2020.0,3.0,openalex_author_id,A5069757996,first,False,False,
simonjgay,Simon J. Gay,2023,ICFP,0,2023,ICFP,W4384999944,HasChor: Functional Choreographic Programming for All (Functional Pearl),Gan Shen; Shun Kashiwa; Lindsey Kuper,https://doi.org/10.1145/3607849,W4205907492,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2016.0,7.0,openalex_author_id,A5069757996,middle,False,False,
simonjgay,Simon J. Gay,2023,ICFP,0,2023,ICFP,W4386316982,Intrinsically Typed Sessions with Callbacks (Functional Pearl),Peter Thiemann,https://doi.org/10.1145/3607854,W2105716349,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2006.0,17.0,openalex_author_id,A5069757996,middle,False,False,
simonjgay,Simon J. Gay,2023,ICFP,0,2023,ICFP,W4386316982,Intrinsically Typed Sessions with Callbacks (Functional Pearl),Peter Thiemann,https://doi.org/10.1145/3607854,W2124126159,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2009.0,14.0,openalex_author_id,A5069757996,first,False,False,
simonjgay,Simon J. Gay,2023,ICFP,0,2023,ICFP,W4386316982,Intrinsically Typed Sessions with Callbacks (Functional Pearl),Peter Thiemann,https://doi.org/10.1145/3607854,W237093534,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2015.0,8.0,openalex_author_id,A5069757996,first,False,False,
simonjgay,Simon J. Gay,2023,ICFP,0,2023,ICFP,W4386316982,Intrinsically Typed Sessions with Callbacks (Functional Pearl),Peter Thiemann,https://doi.org/10.1145/3607854,W2766961549,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2017.0,6.0,openalex_author_id,A5069757996,last,False,False,
simonjgay,Simon J. Gay,2023,ICFP,0,2023,ICFP,W4386316982,Intrinsically Typed Sessions with Callbacks (Functional Pearl),Peter Thiemann,https://doi.org/10.1145/3607854,W4205907492,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2016.0,7.0,openalex_author_id,A5069757996,middle,False,False,
simonjgay,Simon J. Gay,2023,ICFP,0,2023,ICFP,W4386317043,Special Delivery: Programming with Mailbox Types,Simon Fowler; Duncan Paul Attard; Franciszek Sowul; Simon J. Gay; Phil Trinder,https://doi.org/10.1145/3607832,W2124126159,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2009.0,14.0,openalex_author_id,A5069757996,first,True,True,Simon J. Gay
simonjgay,Simon J. Gay,2023,ICFP,0,2023,ICFP,W4386317043,Special Delivery: Programming with Mailbox Types,Simon Fowler; Duncan Paul Attard; Franciszek Sowul; Simon J. Gay; Phil Trinder,https://doi.org/10.1145/3607832,W4205907492,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2016.0,7.0,openalex_author_id,A5069757996,middle,True,True,Simon J. Gay
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3109017117,Digging for fold: synthesis-aided API discovery for Haskell,Michael B. James; Zheng Guo; Ziteng Wang; Shivani Doshi; Hila Peleg; Ranjit Jhala; Nadia Polikarpova,https://doi.org/10.1145/3428273,W2157976942,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,7.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3109045280,Enabling accuracy-aware Quantum compilers using symbolic resource estimation,Giulia Meuli; Mathias Soeken; Martin Roetteler; Thomas Häner,https://doi.org/10.1145/3428198,W3107039920,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2014.0,6.0,openalex_author_id,A5008699657,last,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3082991350,Feedback-driven semi-supervised synthesis of program transformations,Xiang Gao; Shraddha Barke; Arjun Radhakrishna; Gustavo Soares; Sumit Gulwani; Alan Leung; Nachiappan Nagappan; Ashish Tiwari,https://doi.org/10.1145/3428287,W1912569824,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,5.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3082991350,Feedback-driven semi-supervised synthesis of program transformations,Xiang Gao; Shraddha Barke; Arjun Radhakrishna; Gustavo Soares; Sumit Gulwani; Alan Leung; Nachiappan Nagappan; Ashish Tiwari,https://doi.org/10.1145/3428287,W2157976942,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,7.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3109650547,Formulog: Datalog for SMT-based static analysis,Aaron Bembenek; Michael Greenberg; Stephen Chong,https://doi.org/10.1145/3428209,W1549774509,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2011.0,9.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3108916415,Gradual verification of recursive heap data structures,Jenna Wise; Johannes Bader; Cameron Wong; Jonathan Aldrich; Éric Tanter; Joshua Sunshine,https://doi.org/10.1145/3428296,W1561702747,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2008.0,12.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3110369458,Guiding dynamic programing via structural probability for accelerating programming by example,Ruyi Ji; Yican Sun; Yingfei Xiong; Zhenjiang Hu,https://doi.org/10.1145/3428292,W1912569824,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,5.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3110369458,Guiding dynamic programing via structural probability for accelerating programming by example,Ruyi Ji; Yican Sun; Yingfei Xiong; Zhenjiang Hu,https://doi.org/10.1145/3428292,W2589084440,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2017.0,3.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3092881338,Just-in-time learning for bottom-up enumerative synthesis,Shraddha Barke; Hila Peleg; Nadia Polikarpova,https://doi.org/10.1145/3428295,W2091385303,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,7.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3092881338,Just-in-time learning for bottom-up enumerative synthesis,Shraddha Barke; Hila Peleg; Nadia Polikarpova,https://doi.org/10.1145/3428295,W2157976942,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,7.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3092881338,Just-in-time learning for bottom-up enumerative synthesis,Shraddha Barke; Hila Peleg; Nadia Polikarpova,https://doi.org/10.1145/3428295,W2735990162,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2017.0,3.0,openalex_author_id,A5008699657,last,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3092881338,Just-in-time learning for bottom-up enumerative synthesis,Shraddha Barke; Hila Peleg; Nadia Polikarpova,https://doi.org/10.1145/3428295,W3013861782,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,7.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3093870681,On the unusual effectiveness of type-aware operator mutations for testing SMT solvers,Dominik Winterer; Chengyu Zhang; Zhendong Su,https://doi.org/10.1145/3428261,W1912569824,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,5.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3093870681,On the unusual effectiveness of type-aware operator mutations for testing SMT solvers,Dominik Winterer; Chengyu Zhang; Zhendong Su,https://doi.org/10.1145/3428261,W2950481720,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,5.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3107416527,Programming with a read-eval-synth loop,Hila Peleg; Roi Gabay; Shachar Itzhaky; Eran Yahav,https://doi.org/10.1145/3428227,W2890873226,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2018.0,2.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3107416527,Programming with a read-eval-synth loop,Hila Peleg; Roi Gabay; Shachar Itzhaky; Eran Yahav,https://doi.org/10.1145/3428227,W989845945,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,5.0,openalex_author_id,A5008699657,last,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3107309644,Statically verified refinements for multiparty protocols,Fangyi Zhou; Francisco Ferreira; Raymond Hu; Rumyana Neykova; Nobuko Yoshida,https://doi.org/10.1145/3428216,W2534043998,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2016.0,4.0,openalex_author_id,A5008699657,last,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3110562743,Unifying execution of imperative generators and declarative specifications,Pengyu Nie; Marinela Parovic; Zhiqiang Zang; Sarfraz Khurshid; Aleksandar Milićević; Milos Gligoric,https://doi.org/10.1145/3428285,W149731632,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,7.0,openalex_author_id,A5008699657,first,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3110562743,Unifying execution of imperative generators and declarative specifications,Pengyu Nie; Marinela Parovic; Zhiqiang Zang; Sarfraz Khurshid; Aleksandar Milićević; Milos Gligoric,https://doi.org/10.1145/3428285,W1990069336,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,5.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2020,OOPSLA,0,2020,OOPSLA,W3110562743,Unifying execution of imperative generators and declarative specifications,Pengyu Nie; Marinela Parovic; Zhiqiang Zang; Sarfraz Khurshid; Aleksandar Milićević; Milos Gligoric,https://doi.org/10.1145/3428285,W2118155805,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,10.0,openalex_author_id,A5008699657,middle,False,True,Milos Gligoric; Sarfraz Khurshid
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3155663320,Beyond the elementary representations of program invariants over algebraic data types,Yurii Kostyukov; Dmitry Mordvinov; Grigory Fedyukovich,https://doi.org/10.1145/3453483.3454055,W2162315884,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,11.0,openalex_author_id,A5008699657,last,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3155663320,Beyond the elementary representations of program invariants over algebraic data types,Yurii Kostyukov; Dmitry Mordvinov; Grigory Fedyukovich,https://doi.org/10.1145/3453483.3454055,W3012238446,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,11.0,openalex_author_id,A5008699657,last,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3173889114,CoStar: a verified ALL(*) parser,Sam Lasser; Chris Casinghino; Kathleen Fisher; Cody Roux,https://doi.org/10.1145/3453483.3454053,W2989941108,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2019.0,2.0,openalex_author_id,A5008699657,last,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3173889114,CoStar: a verified ALL(*) parser,Sam Lasser; Chris Casinghino; Kathleen Fisher; Cody Roux,https://doi.org/10.1145/3453483.3454053,W3034054982,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2020.0,1.0,openalex_author_id,A5008699657,last,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W1912569824,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,6.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W2091385303,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,8.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W2105315191,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,11.0,openalex_author_id,A5008699657,first,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W2589084440,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2017.0,4.0,openalex_author_id,A5008699657,middle,False,False,
